Artist	Title	Label	Number	Matrix	Year	link_MP3
http://www.jazz-on-line.com/a/mp3c/MER6393.mp3	Jerry Byrd	Limehouse Blues	MERCURY	6393			
http://www.jazz-on-line.com/a/mp3c/VIC067792-1.mp3	New Orleans Feetwarmers	Limehouse Blues	VICTOR	27600	067792-1	1941	
http://www.jazz-on-line.com/a/mp3c/BLUBN047n.mp3	Benny Morton	Limehouse Blues	BLUENOTE	47	BN-222-0	1945	
http://www.jazz-on-line.com/a/mp3b/DEC73331.mp3	Lionel Hampton Quintet	Limehouse Blues	DECCA	23879B	73331	1946	
http://www.jazz-on-line.com/a/mp3b/VIC29335-2.mp3	Paul Whiteman & His Orch	Limehouse Blues	VICTOR	19264	29335-2	1924	
http://www.jazz-on-line.com/a/mp3b/DIS5501lb.mp3	Charlie Ventura Trio	Limehouse Blues	DISC	5501			
http://www.jazz-on-line.com/a/mp3b/VIC68237-1.mp3	Duke Ellington & His Orch	Limehouse Blues	VICTOR	22743	68237-1	1931	
http://www.jazz-on-line.com/a/mp3d/GraOLA-1062-1.mp3	Django Reinhardt	Limehouse Blues	Gramophone	K-7706	OLA-1062-1	1936	
http://www.jazz-on-line.com/a/mp3d/SWIOSW-119-1.mp3	Django's Music	Limehouse Blues	SWING	82	OSW-119-1	1940	
http://www.jazz-on-line.com/a/mp3o/DECTB1868.mp3	Ambrose And His Orchestra	Limehouse Blues	DECCA	660A	TB1868	1935	
http://www.jazz-on-line.com/a/mp3e/V-D318B1.mp3	Kay Kyser And His Orchestra	Limehouse Blues	V-DISC	318B1			
http://www.jazz-on-line.com/a/mp3e/BluBN-221-2.mp3	Benny Morton's All Stars	Limehouse Blues	Blue Note	47	BN-222-0	1945	
http://www.jazz-on-line.com/a/mp3d/Dec73331-A.mp3	Lionel Hampton And His Quartet	Limehouse Blues	Decca	23879	73331-A	1946	Lionel Hampton vib, Milt Buckner Dan Burley p, Billy Mackel g, Charles Harris b, George Jenkins d
http://www.jazz-on-line.com/a/mp3d/Dec38598-A.mp3	Fletcher Henderson And His Orchestra	Limehouse Blues	Decca	157	38598-A	1934	
http://www.jazz-on-line.com/a/mp3w/1931_153.mp3	Duke Ellington	Limehouse Blues	VICTOR	22743	68237-1	1931	
http://www.jazz-on-line.com/a/mp3e/VocM-296-1.mp3	Chu Berry And His Stompy Stevedores	Limehouse Blues	Vocalion	3824	M-296-1	1937	
http://www.jazz-on-line.com/a/mp3t/TS480769.mp3	Benny Morton All Stars	Limehouse Blues	Blue Note	47	BN222-0	1945	Benny Morton (tb), Barney Bigard (cl), Ben Webster (ts), Sam Benskin (p), Israel Crosby (sb), Eddie Dougherty (dm)
http://www.jazz-on-line.com/a/mp3w/1934_297.mp3	Glen Gray And Casa Loma Orchestra	Limehouse Blues	Brunswick	6886	B-14855-A	1934	
http://www.jazz-on-line.com/a/mp3w/1953_040.mp3	Frank Chacksfield And His Orchestra	Limelight (terry's Theme)	LONDON	1342		1953	
http://www.78-tours.net/mp3/ODECe14500.mp3	Ron Godwin And His Orchestra	Limelight Thème Musical Du Film Chalie Chaplin	ODÉON	275.077	Ce 14.500		
http://www.jazz-on-line.com/a/mp3b/BruC-3300-.mp3	Jabbo Smith's Rhythm Aces (four Aces And The Jokers)	Lina Blues	Brunswick	7087	C-3300-	1929	
http://www.jazz-on-line.com/a/mp3a/COLCO37090-1.mp3	Buddy Clark W Ray Noble Orch	Linda	COLUMBIA	37215	CO37090-1	1946	
http://www.jazz-on-line.com/a/mp3c/V-D751x.mp3	Ray Noble Orch	Linda	V-DISC	751			
http://www.jazz-on-line.com/a/mp3w/1947_010.mp3	Ray Noble And His Orchestra Feat. Buddy Clark	Linda	COLUMBIA	37215	CO37090-1	1947	
http://www.jazz-on-line.com/a/mp3b/DECC91840.mp3	Ella Fitzgerald & Her Orch	Linda Hopper's Delight	DECCA	3186B	C91840	1939	
http://www.jazz-on-line.com/a/mp3b/DECC93682.mp3	Rice Brothers Gang	Linda May Polka	DECCA	6019	C93682	1941	
http://www.jazz-on-line.com/a/mp3a/VIC38826.mp3	Vernon Dalhart	Lindbergh	VICTOR	20674-A	38826	1927	
http://www.jazz-on-line.com/a/mp3w/1927_049.mp3	Vernon Dalhart	Lindbergh (the Eagle Of The U.s.a.)	CHALLENGE	CHG369	X0661c	1927	
http://www.jazz-on-line.com/a/mp3d/Dec62442-A.mp3	Lil Armstrong And Her Swing Band	Lindy Hop	Decca	1388	62442-A	1937	
http://www.jazz-on-line.com/a/mp3w/1954_150.mp3	Five Keys	Ling Ting Tong	Capitol	2945	30469	1954	
http://www.jazz-on-line.com/a/mp3w/1955_172.mp3	Charms	Ling, Ting, Tong	DeLuxe	6076		1955	
http://www.jazz-on-line.com/a/mp3e/BRU12500A.mp3	Bing Crosby	Linger A Little Longer In The Twilight	BRUNSWICK	6491	12500A	1932	
http://www.jazz-on-line.com/a/mp3a/VIC28978-4.mp3	Paul Whiteman And His Orch	Linger Awhile	VICTOR	19211A	28978-4	1923	
http://www.jazz-on-line.com/a/mp3h/BRUB-15374-A.mp3	Casa Loma Orchestra	Linger Awhile	BRUNSWICK	7325	B-15374-A	1934	
http://www.jazz-on-line.com/a/mp3b/Dec61551-A.mp3	Jimmie Lunceford And His Orchestra	Linger Awhile	Decca	1229	61551-A	1937	
http://www.jazz-on-line.com/a/mp3d/Edi9267.mp3	Fletcher Henderson's Orchestra	Linger Awhile	Edison	51277	9267	1923	
http://www.jazz-on-line.com/a/mp3t/TS480719.mp3	Rex Stewart & His Orch.	Linger Awhile	Bluebird	B-11057	053610-2	1940	Rex Stewart (co), Lawrence Brown (tb), Ben Webster (ts), Harry Carney (as, bar), Billy Strayhorn (p), Jimmy Blanton (sb), Sonny Greer (dm)
http://www.jazz-on-line.com/a/mp3t/TS480758.mp3	Big Sidney Catlett Quartet	Linger Awhile	Commodore	XFL14938	A-4739-1	1944	Ben Webster (ts) Marlowe Morris (p) John Simmons (b) Sidney Catlett (d)
http://www.jazz-on-line.com/a/mp3b/EDI9267.mp3	Fletcher Henderson And His Orchestra	Linger Awhile - Foxtrot (vincent Rose - Harry Owens)	EDISON		9267	1923	
http://www.jazz-on-line.com/a/mp3d/Dec61551-A.mp3	Jimmie Lunceford And His Orchestra	Linger Awhile.mp3	Decca	1229	61551-A	1937	
http://www.jazz-on-line.com/a/mp3w/1912_103.mp3	Ada Jones And Billy Murray	Lingering Love	VICTOR	17071	11540-2	1912	
http://www.jazz-on-line.com/a/mp3b/KIN4242L.mp3	Russell Jacquet & His Allstars	Lion's Roar	KING	4242		1948	
http://www.jazz-on-line.com/a/mp3w/1956_109.mp3	Julius Larosa	Lipstick And Candy And Rubbersole Shoes	RCA	6416		1956	
http://www.jazz-on-line.com/a/mp3w/1956_011.mp3	Nelson Riddle And His Orchestra	Lisbon Antigua	Capitol	3287 A		1956	
http://www.jazz-on-line.com/a/mp3w/1956_155.mp3	Mitch Miller And His Orchestra	Lisbon Antigua (in Old Lisbon)	Columbia	40635		1956	
http://www.jazz-on-line.com/a/mp3a/DEC62333-A.mp3	Count Basie And His Orch	Listen My Children And You Shall Hear	DECCA	1379	62333-A	1937	
http://www.jazz-on-line.com/a/mp3r/RiVic24090.mp3	George Olsen & His Music	Listen To The German Band	Victor	24090		1932	
http://www.jazz-on-line.com/a/mp3c/VIC73107.mp3	George Olsen & His Music	Listen To The German Band (ve.schutta)	VICTOR	24090	73107	1932	
http://www.jazz-on-line.com/a/mp3c/DEC64834.mp3	Mary Martin - Woody Herman	Listen To The Mocking Bird	DECCA	2265A	64834	1938	
http://www.jazz-on-line.com/a/mp3e/VIC74465.mp3	Alma Gluck	Listen To The Mocking Bird	VICTOR	74465		1915	
http://www.jazz-on-line.com/a/mp3w/1915_031.mp3	Alma Gluck	Listen To The Mocking Bird	VICTOR	74465		1915	
http://www.jazz-on-line.com/a/mp3e/DECDLA1211.mp3	Bing Crosby & Harry Owens	Little Angel	DECCA	1845B	DLA1211	1938	
http://www.jazz-on-line.com/mp3/880737781.mp3	Eddy Arnold	Little Angel With The Dirty Face	RCA	21-0300			
http://www.jazz-on-line.com/a/mp3c/ARC17493-1.mp3	Carter Family	Little Black Train	ARC	VO3112z	17493-1	1935	
http://www.jazz-on-line.com/a/mp3w/1953_070.mp3	Stan Freberg Feat. Daws Butler And June Foray (talking)	Little Blue Riding Hood	Capitol	2596		1953	
http://www.jazz-on-line.com/a/mp3w/1956_411.mp3	Billy Vaughn And His Orchestra	Little Boy Blue	Dot	15444		1956	
http://www.jazz-on-line.com/a/mp3a/BAN11657-1.mp3	Joshua White	Little Brother Blues	BANNER	32631	11657-1	1932	
http://www.jazz-on-line.com/a/mp3r/RiBAN32631.mp3	Joshua White	Little Brother Blues	BANNER	32631		1932	
http://www.jazz-on-line.com/a/mp3a/BLU035732.mp3	Glenn Miller And His Orchestra	Little Brown Jug	BLUEBIRD	10286	035732	1939	
http://www.jazz-on-line.com/a/mp3r/RiLes.mp3	Glen Miller Et Son Orchestre	Little Brown Jug	Les Triomphes Du Jaz				
http://www.jazz-on-line.com/a/mp3c/Mon035732.mp3	Glenn Miller & His Orch	Little Brown Jug	MontgomeryWard	7947	035732	1939	
http://www.jazz-on-line.com/a/mp3c/VOCWC2781.mp3	John Kirby & His Orchestra	Little Brown Jug	VOCALION	5570	WC2781	1939	
http://www.jazz-on-line.com/a/mp3o/DEC85532.mp3	Glenn Miller ''the Glenn Miller Story''	Little Brown Jug	DECCA	29015	85532		
http://www.jazz-on-line.com/a/mp3b/V-D482.mp3	Glenn Miller Army Air Force Band	Little Brown Jug	V-Disc	482		1944-	
http://www.jazz-on-line.com/a/mp3w/1939_148.mp3	Glenn Miller And His Orchestra	Little Brown Jug	BLUEBIRD	10286	035732	1939	
http://www.jazz-on-line.com/a/mp3c/OKe404942-B.mp3	Joe Venuti's Blue Four	Little Buttercup	OKeh	41506	404942-B	1931	
http://www.jazz-on-line.com/a/mp3c/VOCE30545.mp3	Louisiana Rhythm Kings	Little By Little	VOCALION	15841B	E30545	1929	
http://www.jazz-on-line.com/a/mp3d/VocE-30545.mp3	Louisiana Rhythm Kings	Little By Little	Vocalion	15841	E-30545	1929	
http://www.jazz-on-line.com/a/mp3o/EDI5153-B.mp3	Billy Murray - O	Little By Little And Bit By Bit (william Hargreaves)	EDISON	BA 3147	5153-B		
http://www.jazz-on-line.com/a/mp3w/1956_309.mp3	Eddie Albert And Sondra Lee	Little Child	Kapp	134		1956	
http://www.jazz-on-line.com/a/mp3w/1956_343.mp3	Lael And Cab Calloway	Little Child	ABC-Paramount	9671		1956	
http://www.jazz-on-line.com/a/mp3a/COLCCO4884.mp3	Bill Monroe Bluegrass Boys	Little Community Church	COLUMBIA	20488	CCO4884	1947	
http://www.jazz-on-line.com/a/mp3c/COLLA2171.mp3	Eddie Cantor W Jerry Joyce	Little Curly Hair In A High Chair	COLUMBIA	35428	LA2171	1940	
http://www.jazz-on-line.com/a/mp3c/BLU048777.mp3	Fats Waller And His Rhythm	Little Curly Hair In A High Chair	BLUEBIRD	10698	048777	1940	
http://www.jazz-on-line.com/a/mp3w/1940_236.mp3	Jimmy Dorsey And His Orchestra Feat. V/helen O'connell	Little Curly Hair In A High Chair	DECCA	3150A	67583	1940	
http://www.jazz-on-line.com/a/mp3a/BLU45021-2.mp3	Carter Family	Little Darling Pal Of Mine	BLUEBIRD	5301	45021-2	1928	
http://www.jazz-on-line.com/a/mp3w/1935_166alt.mp3	Carter Family	Little Darling Pal Of Mine	VICTOR	21638	45021-2	1935	
http://www.jazz-on-line.com/a/mp3c/CONLA144-A.mp3	Bing Crosby	Little Dutch Mill	CONQUEROR	8369	LA144-A	1934	
http://www.jazz-on-line.com/a/mp3b/ColLA144-B.mp3	Jimmie  Grier  And  His  Orchestra	Little Dutch Mill	Columbia		LA144-B	1934	
http://www.jazz-on-line.com/a/mp3b/BruLA144-A.mp3	Jimmie  Grier  And  His  Orchestra	Little Dutch Mill	Brunswick	6794	LA144-A	1934	
http://www.jazz-on-line.com/a/mp3b/BRULA126.mp3	Guy Lombardo & Royal Canadians	Little Dutch Mill (v3)	BRUNSWICK	6781	LA126	1934	
http://www.jazz-on-line.com/a/mp3c/VIC035035.mp3	Bunny Berigan & His Orch	Little Gate's Special	VICTOR	26338B	035035	1939	
http://www.jazz-on-line.com/a/mp3a/COLW151655-1.mp3	Joe Venuti's Rhythm Boys	Little Girl	COLUMBIA	2488 D	W151655-1	1931	
http://www.jazz-on-line.com/a/mp3a/COLLA2012.mp3	Orrin Tucker And His Orchestra Vocal Chorus By Orrin Tucker	Little Girl	COLUMBIA	35344	LA 2012	1939	
http://www.jazz-on-line.com/a/mp3h/VIC69684-1.mp3	Eubie Blake And His Orchestra	Little Girl	VICTOR	22735	69684-1	1931	
http://www.jazz-on-line.com/a/mp3w/1940_277.mp3	Mitchell Ayres And His Fashions In Music	Little Girl	Bluebird	10627	047026-1	1940	
http://www.jazz-on-line.com/a/mp3w/1948_323.mp3	King Cole Trio	Little Girl	Capitol	1034		1948	
http://www.jazz-on-line.com/a/mp3w/1931_056.mp3	Joe Venuti And His Orchestra Feat. Harold Arlen	Little Girl	Columbia	2488		1931	
http://www.jazz-on-line.com/a/mp3w/1947_308.mp3	Margaret Whiting	Little Girl Blue	Capitol	20116		1947	
http://www.jazz-on-line.com/a/mp3b/VicD9VB-17.mp3	Lucky Millinder And His Orchestra	Little Girl Don't Cry	Victor	20-3351	D9VB-17  	1949	
http://www.jazz-on-line.com/a/mp3c/BLU96240.mp3	Otto Virgial	Little Girl In Rome	BLUEBIRD	6213	96240	1935	
http://www.jazz-on-line.com/a/mp3w/1956_310.mp3	Cleftones	Little Girl Of Mine	Gee	1011		1956	
http://www.jazz-on-line.com/a/mp3d/Voc74921.mp3	Andy Kirk And His Clouds Of Joy	Little Girl, Don't Cry	Vocalion	55010	74921	1949	
http://www.jazz-on-line.com/a/mp3c/DECC93679-A.mp3	Rice Brothers Gang	Little Girl, I'm So Blue Without You	DECCA	6004B	C93679-A	1941	
http://www.jazz-on-line.com/a/mp3a/MGM51S6071.mp3	Bob Wills And His Texas Playboys	Little Girl, Little Girl	MGM	11452	51S6071	1951	
http://www.jazz-on-line.com/a/mp3r/RiVic64412.mp3	Alma Gluck	Little Grey Home In The West	Victrola	64412		1916	
http://www.jazz-on-line.com/a/mp3w/1914_041.mp3	Charles Harrison	Little Grey Home In The West	VICTOR	17522	14150-5	1914	
http://www.jazz-on-line.com/a/mp3c/BLU071683.mp3	Alvino Rey & His Orch	Little Hawk	BLUEBIRD	11476	071683	1942	
http://www.jazz-on-line.com/a/mp3c/BRU21441-1.mp3	Horace Heidt's Musical Knights	Little Heaven Of The Seven Seas	BRUNSWICK	7946	21441-1	1937	
http://www.jazz-on-line.com/a/mp3c/COL26414.mp3	Mildred Bailey	Little High Chairman	COLUMBIA	35370	26414	1940	
http://www.jazz-on-line.com/a/mp3c/MER2502-1.mp3	Gene Ammons & His Sextet	Little Irv	MERCURY	8145	2502-1	1949	
http://www.jazz-on-line.com/a/mp3c/RCAD5VB1046.mp3	Artie Shaw And His Orchestra	Little Jazz	RCA	20-1668	D5VB1046	1945	
http://www.jazz-on-line.com/a/mp3a/DEC72756.mp3	Roy Eldridge And His Orchestra	Little Jazz Boogie	DECCA	23471	72756	1945	
http://www.jazz-on-line.com/a/mp3c/OKe404870-C.mp3	Louis Armstrong & His Orch	Little Joe	OKeh	41501	404870-C	1931	
http://www.jazz-on-line.com/a/mp3c/VOCC1860-1.mp3	Mildred Bailey & Her Orch	Little Joe	VOCALION	3553	C1860-1	1937	
http://www.jazz-on-line.com/a/mp3o/DEC63259-A.mp3	Andy Kirk's 12 Clouds Of Joy	Little Joe From Chicago	DECCA	25118	63259-A	1938	
http://www.jazz-on-line.com/a/mp3d/Dec63259-A.mp3	Andy Kirk And His Twelve Clouds Of Joy	Little Joe From Chicago	Decca	1710	63259-A	1938	
http://www.jazz-on-line.com/a/mp3d/Bru71246-A.mp3	Lucky Millinder And His Orchestra	Little John Special	Brunswick	03406	71246-A	1942	
http://www.jazz-on-line.com/a/mp3e/DECDLA1287.mp3	Bing Crosby & E.dunstedter	Little Lady Make Believe	DECCA	3603B	DLA1287	1938	
http://www.jazz-on-line.com/a/mp3c/BLU064925.mp3	John Estes	Little Laura Blues	BLUEBIRD	8871	064925	1941	
http://www.jazz-on-line.com/a/mp3c/VIC59532-2.mp3	Jelly Roll Morton's Peppers	Little Lawrence	VICTOR	38135	59532-2	1930	
http://www.jazz-on-line.com/a/mp3a/VIC39751-2.mp3	Carter Family	Little Log Cabin By The Sea	VICTOR	21074	39751-2	1927	
http://www.jazz-on-line.com/a/mp3b/VIC43147-1.mp3	Paul Whiteman & His Orch	Little Log Cabin Of Dreams	VICTOR	21325	43147-1	1928	
http://www.jazz-on-line.com/a/mp3c/BRUC3514.mp3	Dick Justice	Little Lulie	BRUNSWICK	336	C3514	1929	
http://www.jazz-on-line.com/a/mp3a/VIC060629.mp3	Tommy Dorsey And His Orch	Little Man With A Candy Cigar	VICTOR	27338	060629	1941	
http://www.jazz-on-line.com/a/mp3c/OKE29975.mp3	Gene Krupa & His Orch	Little Man With A Candy Cigar	OKEH	6143	29975	1941	
http://www.jazz-on-line.com/a/mp3a/VIC82512.mp3	Isham Jones And His Orch	Little Man You've Had A Busy Day	VICTOR	24633	82512	1934	
http://www.jazz-on-line.com/a/mp3b/Joh129.mp3	The Bbc Dance Orchestra Dir. By Henry Hall	Little Man, You've Had A Busy Day (v Kitty Masters)	Columbia	CB-768	CA-14558-1-2	1934	
http://www.jazz-on-line.com/a/mp3c/COLW151850-3.mp3	Ben Selvin & His Orch	Little Mary Brown	COLUMBIA	2554 D	W151850-3	1931	
http://www.jazz-on-line.com/a/mp3h/VIC70295-2.mp3	Eddie Deas And His Boston Brownies	Little Mary Brown (everyone In Town Loves)	VICTOR	22844	70295-2	1931	
http://www.jazz-on-line.com/a/mp3c/DEC67920-A.mp3	Andy Kirk & Clouds Of Joy	Little Miss	DECCA	3491B	67920-A	1940	
http://www.jazz-on-line.com/a/mp3d/Dec67920-A.mp3	Andy Kirk And His Twelve Clouds Of Joy	Little Miss	Decca	3491	67920-A	1940	
http://www.jazz-on-line.com/a/mp3b/BRU27126.mp3	Vaughn Deleath	Little Mother	BRUNSWICK	3893	27126	1928	
http://www.jazz-on-line.com/a/mp3w/1928_125.mp3	Vaughn Deleath	Little Mother	BRUNSWICK	3893	27126	1928	
http://www.jazz-on-line.com/a/mp3w/1918_025.mp3	John Mccormack	Little Mother Of Mine	VICTOR	64776		1918	
http://www.jazz-on-line.com/a/mp3c/COLW150248-1.mp3	Tom Darby & Jimmie Tarlton	Little Ola	COLUMBIA	15591 D	W150248-1	1930	
http://www.jazz-on-line.com/a/mp3a/DEC61538-A.mp3	Abe Lyman And His Orchestra Vocal By Sonny Schuyler	Little Old Lady	DECCA	1120	61538-A	1937	
http://www.jazz-on-line.com/a/mp3w/1937_136.mp3	Shep Fields And His Rippling Rhythm Orchestra Feat. V/bob Goday	Little Old Lady	Bluebird	6747B	3859	1937	
http://www.jazz-on-line.com/a/mp3c/VARUS1182-1.mp3	Jimmy Mundy Swing Club 7	Little Old Lady From Baltimore (v M. Greene)	VARSITY	8136	US1182-1	1939	
http://www.jazz-on-line.com/a/mp3b/DECC91109.mp3	Ranch Boys	Little Old Sod Shanty On The Claim	DECCA	2643B	C91109	1937	
http://www.jazz-on-line.com/a/mp3a/COLCO33864.mp3	Frankie Carle And His Orch	Little On The Lonely Side	COLUMBIA	36760	CO33864	1944	
http://www.jazz-on-line.com/a/mp3l/VIC48657-1.mp3	Coon Sanders Nighthawk Orch	Little Oprhan Annie	VICTOR	21895	48657-1	1928	
http://www.jazz-on-line.com/a/mp3w/1929_189.mp3	Coon-sanders Orchestra	Little Orphan Annie	VICTOR	21895	48657-1	1929	
http://www.jazz-on-line.com/a/mp3c/BLU047637.mp3	Byron Parker Mountaineers	Little Pal	BLUEBIRD	8521	047637	1940	
http://www.jazz-on-line.com/a/mp3c/VIC51603-2.mp3	Gene Austin	Little Pal	VICTOR	21952	51603-2	1929	
http://www.jazz-on-line.com/a/mp3o/BRULAE447.mp3	Al Jolson W Orch	Little Pal	BRUNSWICK	4400	LAE447	1929	
http://www.jazz-on-line.com/a/mp3w/1929_070.mp3	Gene Austin Feat. O/nat Shilkret	Little Pal	VICTOR	21952	51603-2	1929	
http://www.jazz-on-line.com/a/mp3c/OKe401847-C.mp3	Joe Venuti & His Orch.	Little Pal (v S B)	OKeh	41263	401847-C	1929	
http://www.jazz-on-line.com/a/mp3b/COLCO45658.mp3	Count Basie & His Orch.	Little Pony	COLUMBIA	39406	CO45658		
http://www.jazz-on-line.com/a/mp3w/1953_222.mp3	Al Jazzbo Collins	Little Red Riding Hood	Capitol	2773		1953	
http://www.jazz-on-line.com/a/mp3b/MGM47S3165.mp3	Slim Gaillard; His Trio	Little Red Riding Woods	MGM	10599B	47S3165	1947	
http://www.jazz-on-line.com/a/mp3o/DOT1019x.mp3	Margie Day And Griffin Bros.	Little Red Rooster	DOT	1019			
http://www.jazz-on-line.com/a/mp3c/DECDLA225-A.mp3	Joe Sullivan	Little Rock Getaway	DECCA	600A	DLA225-A	1935	
http://www.jazz-on-line.com/a/mp3b/VARUS1423-1.mp3	Frankie Trumbauer Orch	Little Rock Getaway	VARSITY	8236	US1423-1	1940	
http://www.jazz-on-line.com/a/mp3e/DECDLA1019-A.mp3	Bob Crosby & His Orchestra	Little Rock Getaway	DECCA	1552	DLA1019-A	1937	
http://www.jazz-on-line.com/a/mp3w/1951_154.mp3	Les Paul	Little Rock Getaway	Capitol	1316	6833	1951	
http://www.jazz-on-line.com/a/mp3a/CBS24016-2.mp3	Horace Heidt And Musical Knights	Little Sir Echo	CBS	BR8309	24016-2	1939	
http://www.jazz-on-line.com/a/mp3e/DECDLA1743.mp3	Bing Crosby - J.s.trotter Orch	Little Sir Echo	DECCA	2385A	DLA1743	1939	
http://www.jazz-on-line.com/a/mp3w/1939_056.mp3	Tommy Dorsey And His Orchestra Feat. V/jack Leonard	Little Skipper	VICTOR	26195	034262	1939	
http://www.jazz-on-line.com/a/mp3c/VIC034262.mp3	Tommy Dorsey & His Orch	Little Skipper (v J L)	VICTOR	26195	034262	1939	
http://www.jazz-on-line.com/a/mp3b/DEC80291.mp3	Ella Fitzgerald & Ink Spots	Little Small Town Girl	DECCA	27419	80291	1950	
http://www.jazz-on-line.com/a/mp3w/1954_001.mp3	Kitty Kallen	Little Things Mean A Lot	DECCA	29037	85626	1954	
http://www.jazz-on-line.com/a/mp3c/COL26059-A.mp3	Teddy Wilson & His Orch	Little Things That Mean So Much	COLUMBIA	35232	26059-A	1939	
http://www.jazz-on-line.com/a/mp3r/RiCOL35232.mp3	Teddy Wilson & His Orch	Little Things That Mean So Much	COLUMBIA	35232	26059-A	1939	
http://www.jazz-on-line.com/a/mp3e/Col26059-A.mp3	Teddy Wilson And His Orchestra	Little Things That Mean So Much	Columbia	35232	26059-A	1939	
http://www.jazz-on-line.com/a/mp3c/VIC77697-1.mp3	Cab Calloway & His Orchestra	Little Town Gal	VICTOR	24494	77697-1	1933	
http://www.jazz-on-line.com/a/mp3d/Vic77697-4.mp3	Cab Calloway And His Cotton Club Orchestra	Little Town Gal	Victor	24494	77697-4	1933	
http://www.jazz-on-line.com/a/mp3a/COLHCO2944.mp3	Dinah Shore	Little White Lies	COLUMBIA	38570	HCO2944	1947	
http://www.jazz-on-line.com/a/mp3a/DECL4524.mp3	Dick Haymes - Gordon Jenkins	Little White Lies	DECCA	24280	L4524	1947	
http://www.jazz-on-line.com/a/mp3a/VIC63309-3.mp3	Waring's Pennsylvanians	Little White Lies	VICTOR	22492	63309-3	1930	
http://www.jazz-on-line.com/a/mp3c/COLW150644-2.mp3	Ted Wallace & His Campus Boys	Little White Lies	COLUMBIA	2254 D	W150644-2	1930	
http://www.jazz-on-line.com/a/mp3c/DEC65446.mp3	Chick Webb & His Orch	Little White Lies	DECCA	2556A	65446	1939	
http://www.jazz-on-line.com/a/mp3c/VIC017469.mp3	Tommy Dorsey & His Orch	Little White Lies	VICTOR	27521	017469	1937	
http://www.jazz-on-line.com/a/mp3b/BRULAE857.mp3	Earl Burtnett & His Orch	Little White Lies	BRUNSWICK	4881	LAE857	1930	
http://www.jazz-on-line.com/a/mp3o/HAR150651-2.mp3	Annette Hanshaw W Novelty Acc.	Little White Lies	HARMONY	1196-H	150651-2	1930	
http://www.jazz-on-line.com/a/mp3o/HIT1088.mp3	Vincent Lopez Orch	Little White Lies	Hit-Of-The-Week	1088			
http://www.jazz-on-line.com/a/mp3r/RiVic22494.mp3	Waring's Pennsylvanians	Little White Lies	Victor	22494		1930	
http://www.jazz-on-line.com/a/mp3b/Lee1930_0707_01.mp3	Lee Morse And Her Bluegrass Boys	Little White Lies	Columbia	2248DA		1930	
http://www.jazz-on-line.com/a/mp3w/1948_088.mp3	Dinah Shore	Little White Lies	COLUMBIA	38570	HCO2944	1948	
http://www.jazz-on-line.com/a/mp3w/1930_037.mp3	Ted Wallace And His Campus Boys	Little White Lies	COLUMBIA	2254 D	W150644-2	1930	
http://www.jazz-on-line.com/a/mp3w/1930_048.mp3	Earl Burtnett And His Los Angeles Biltmore Hotel Orchestra	Little White Lies	BRUNSWICK	4881	LAE857	1930	
http://www.jazz-on-line.com/a/mp3d/Dec65446-A.mp3	Chick Webb And His Orchestra	Little White Lies	Decca	2556	65446-A	1939	
http://www.jazz-on-line.com/a/mp3h/BruB-22811-1.mp3	Harry James And His Orchestra	Little White Lies	Brunswick	8178	B-22811-1	1938	
http://www.jazz-on-line.com/a/mp3b/Joh136.mp3	Jack Hylton And His Orchestra	Little White Lies (v Pat O’malley)	HMV	B-5887	Bb-19955-1	1930	
http://www.jazz-on-line.com/a/mp3b/VocC-6107.mp3	Jimmie Noone's Apex Club Orchestra	Little White Lies ? V E P	Vocalion	1531	C-6107	1930	
http://www.jazz-on-line.com/a/mp3b/BruC-2999-A.mp3	Jabbo Smith's Rhythm Aces (four Aces And The Jokers)	Little Willie Blues	Brunswick	7058	C-2999-A	1929	
http://www.jazz-on-line.com/a/mp3c/VOCMEM86.mp3	Swift Jewel Cowboys	Little Willie Green	VOCALION	5188	MEM86	1939	
http://www.jazz-on-line.com/a/mp3a/SAVS3441.mp3	Charlie Parker	Little Willie Leaps	SAVOY	305	S3441	1947	
